filepath,label,split
data/image/Vegetable Images/validation/Potato/1372.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1400.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1366.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1206.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1212.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1213.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1207.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1398.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1367.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1373.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1359.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1365.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1371.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1239.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1211.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1205.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1204.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1210.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1238.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1370.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1364.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1358.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1360.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1374.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1348.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1214.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1228.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1229.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1201.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1215.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1349.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1375.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1361.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1377.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1363.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1388.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1203.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1217.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1216.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1202.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1389.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1362.jpg,Potato,val
data/image/Vegetable Images/validation/Potato/1376.jpg,Potato,val
data/image/Vegetable Images/validation/Bean/0059.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0918.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1390.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0930.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0924.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1145.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0461.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0475.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0474.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0460.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1144.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0925.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1391.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0931.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0919.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1378.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1387.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0927.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0933.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1393.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1146.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0476.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0462.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1218.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1219.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0463.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0477.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0932.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1392.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1386.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0926.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1379.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1369.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0922.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1382.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1396.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0936.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1143.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0473.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0467.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1221.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1220.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0466.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0472.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1142.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1397.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0937.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0923.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1383.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0062.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0048.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0060.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0935.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1395.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1381.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0921.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1140.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0464.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1222.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1223.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0471.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0465.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1141.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1380.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0920.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0934.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1394.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0049.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0947.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0210.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0166.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0172.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0614.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0198.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0173.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0615.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0167.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0211.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0946.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0944.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0213.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0171.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0165.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0603.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0164.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0616.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0170.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0945.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0038.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0941.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0174.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0612.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0606.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0607.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0175.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0613.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0940.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1309.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0942.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1137.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0215.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0639.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0163.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0605.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0611.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0177.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0188.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0610.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0604.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0638.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1136.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0228.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0943.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1308.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0033.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0027.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1311.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1305.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0345.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0609.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0190.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0185.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0608.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0344.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0224.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0230.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1304.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1310.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0032.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0024.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1306.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1138.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0232.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0636.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0178.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0186.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0192.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0637.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1139.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1307.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0031.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0025.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1303.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0948.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0343.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0169.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0627.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0182.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0183.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0197.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0626.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0168.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0342.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0222.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1302.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0180.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0625.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0209.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0023.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1301.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0050.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0044.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1400.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0939.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0332.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0468.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1213.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0333.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0938.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1398.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0051.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0053.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1371.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0331.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0640.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0052.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0046.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1374.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0042.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0056.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0917.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0334.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0320.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1214.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1215.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0321.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0916.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0057.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0043.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0928.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0479.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0323.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1217.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1216.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0322.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0478.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0929.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/1389.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0040.jpg,Bean,val
data/image/Vegetable Images/validation/Bean/0054.jpg,Bean,val
data/image/Vegetable Images/validation/Cucumber/1353.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1347.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1390.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1384.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1227.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1233.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1232.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1226.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1385.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1391.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1346.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1352.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1378.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1344.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1350.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1387.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1393.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1218.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1230.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1224.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1225.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1231.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1219.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1392.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1386.jpg,Cucumber,val
data/image/Vegetable Images/validation/Cucumber/1351.jpg,Cucumber,val
